protein,ligand1,ligand2,lambdai,Gi(kcal/mol),stddev(kcal/mol),stddev(kcal/mol),aue(kcal/mol),,,
thrombin,1a,3b,0.1,33.9838,0.4011678,0.848385,0.19641,,,
thrombin,1a,3b,0.15,46.56841,0.4579011,0.848385,0.19641,,,
thrombin,1a,3b,0.2,57.96308,0.4809427,0.848385,0.19641,,,
thrombin,1a,3b,0.25,69.09361,0.4847264,0.848385,0.19641,,,
thrombin,1a,3b,0.3,64.14083,0.5357924,0.848385,0.19641,,,
thrombin,1a,3b,0.35,55.96124,0.5903939,0.848385,0.19641,,,
thrombin,1a,3b,0.4,46.29157,0.6110597,0.848385,0.19641,,,
thrombin,1a,3b,0.45,35.91962,0.6218301,0.848385,0.19641,,,
thrombin,1a,3b,0.5,25.0851,0.6304521,0.848385,0.19641,,,
thrombin,3b,1a,0,0,0,0.848385,0.19641,,,
thrombin,3b,1a,0.05,18.35807,0.110157,0.848385,0.19641,,,
thrombin,3b,1a,0.1,33.58115,0.3096874,0.848385,0.19641,,,
thrombin,3b,1a,0.15,46.10166,0.398347,0.848385,0.19641,,,
thrombin,3b,1a,0.2,57.35325,0.4186735,0.848385,0.19641,,,
thrombin,3b,1a,0.25,68.4566,0.4212369,0.848385,0.19641,,,
thrombin,3b,1a,0.3,63.05131,0.4754668,0.848385,0.19641,,,
thrombin,3b,1a,0.35,54.96149,0.5205527,0.848385,0.19641,,,
thrombin,3b,1a,0.4,45.56031,0.5436161,0.848385,0.19641,,,
thrombin,3b,1a,0.45,35.46533,0.5570757,0.848385,0.19641,,,
thrombin,3b,1a,0.5,24.90151,0.5677031,0.848385,0.19641,,,
thrombin,3a,1b,0,0,0,0.779273,0.651666,,,
thrombin,3a,1b,0.05,18.48946,0.1081411,0.779273,0.651666,,,
thrombin,3a,1b,0.1,33.23768,0.3550131,0.779273,0.651666,,,
thrombin,3a,1b,0.15,45.13173,0.4130171,0.779273,0.651666,,,
thrombin,3a,1b,0.2,56.2943,0.4214701,0.779273,0.651666,,,
thrombin,3a,1b,0.25,67.37862,0.4231102,0.779273,0.651666,,,
thrombin,3a,1b,0.3,61.42523,0.4778267,0.779273,0.651666,,,
thrombin,3a,1b,0.35,52.8174,0.5240855,0.779273,0.651666,,,
thrombin,3a,1b,0.4,43.12499,0.5412372,0.779273,0.651666,,,
thrombin,3a,1b,0.45,32.78838,0.5535439,0.779273,0.651666,,,
thrombin,3a,1b,0.5,21.89423,0.5683119,0.779273,0.651666,,,
thrombin,1b,3a,0,0,0,0.779273,0.651666,,,
thrombin,1b,3a,0.05,17.73165,0.1807376,0.779273,0.651666,,,
thrombin,1b,3a,0.1,31.55734,0.308637,0.779273,0.651666,,,
thrombin,1b,3a,0.15,43.58451,0.3617507,0.779273,0.651666,,,
thrombin,1b,3a,0.2,54.83356,0.378342,0.779273,0.651666,,,
thrombin,1b,3a,0.25,65.93615,0.3816819,0.779273,0.651666,,,
thrombin,1b,3a,0.3,60.36603,0.4382348,0.779273,0.651666,,,
thrombin,1b,3a,0.35,51.93188,0.4860132,0.779273,0.651666,,,
thrombin,1b,3a,0.4,42.2917,0.5080947,0.779273,0.651666,,,
thrombin,1b,3a,0.45,31.93792,0.5227259,0.779273,0.651666,,,
thrombin,1b,3a,0.5,21.10256,0.5331863,0.779273,0.651666,,,
thrombin,6e,6b,0,0,0,0.806297,0.702353,,,
thrombin,6e,6b,0.05,18.47341,0.1180726,0.806297,0.702353,,,
thrombin,6e,6b,0.1,33.74118,0.381838,0.806297,0.702353,,,
thrombin,6e,6b,0.15,45.82019,0.4501754,0.806297,0.702353,,,
thrombin,6e,6b,0.2,57.02757,0.4626134,0.806297,0.702353,,,
thrombin,6e,6b,0.25,68.12831,0.464888,0.806297,0.702353,,,
thrombin,6e,6b,0.3,62.24688,0.5212059,0.806297,0.702353,,,
thrombin,6e,6b,0.35,53.49736,0.5570514,0.806297,0.702353,,,
thrombin,6e,6b,0.4,43.72805,0.5723388,0.806297,0.702353,,,
thrombin,6e,6b,0.45,33.35612,0.5846404,0.806297,0.702353,,,
thrombin,6e,6b,0.5,22.50994,0.5952946,0.806297,0.702353,,,
thrombin,6b,6e,0,0,0,0.806297,0.702353,,,
thrombin,6b,6e,0.05,18.36277,0.1209725,0.806297,0.702353,,,
thrombin,6b,6e,0.1,32.41098,0.3132466,0.806297,0.702353,,,
thrombin,6b,6e,0.15,44.34448,0.3692901,0.806297,0.702353,,,
thrombin,6b,6e,0.2,55.61426,0.3842079,0.806297,0.702353,,,
thrombin,6b,6e,0.25,66.74697,0.3877981,0.806297,0.702353,,,
thrombin,6b,6e,0.3,61.14951,0.4534448,0.806297,0.702353,,,
thrombin,6b,6e,0.35,52.62359,0.4996471,0.806297,0.702353,,,
thrombin,6b,6e,0.4,42.92776,0.5209732,0.806297,0.702353,,,
thrombin,6b,6e,0.45,32.6035,0.5331762,0.806297,0.702353,,,
thrombin,6b,6e,0.5,21.82759,0.543819,0.806297,0.702353,,,
