protein,ligand1,ligand2,lambdai,Gi(kcal/mol),stddev(kcal/mol),stddev(kcal/mol),aue(kcal/mol),,,
MCL1,29,40,0.35,59.18887,0.562459,0.852089,0.744029,,,
MCL1,29,40,0.4,50.13354,0.590834,0.852089,0.744029,,,
MCL1,29,40,0.45,39.96254,0.6079836,0.852089,0.744029,,,
MCL1,29,40,0.5,29.09648,0.6214831,0.852089,0.744029,,,
MCL1,40,29,0,0,0,0.852089,0.744029,,,
MCL1,40,29,0.05,17.88297,0.148957,0.852089,0.744029,,,
MCL1,40,29,0.1,33.10139,0.3161231,0.852089,0.744029,,,
MCL1,40,29,0.15,46.56505,0.357827,0.852089,0.744029,,,
MCL1,40,29,0.2,58.47244,0.4060681,0.852089,0.744029,,,
MCL1,40,29,0.25,69.6591,0.4162849,0.852089,0.744029,,,
MCL1,40,29,0.3,64.84839,0.4795649,0.852089,0.744029,,,
MCL1,40,29,0.35,57.43925,0.5220712,0.852089,0.744029,,,
MCL1,40,29,0.4,48.50626,0.5505138,0.852089,0.744029,,,
MCL1,40,29,0.45,38.59829,0.569172,0.852089,0.744029,,,
MCL1,40,29,0.5,28.04246,0.5829362,0.852089,0.744029,,,
MCL1,33,27,0,0,0,0.839611,1.530904,,,
MCL1,33,27,0.05,15.45652,0.4711931,0.839611,1.530904,,,
MCL1,33,27,0.1,27.52959,0.5105393,0.839611,1.530904,,,
MCL1,33,27,0.15,38.85089,0.5218669,0.839611,1.530904,,,
MCL1,33,27,0.2,49.98157,0.5251733,0.839611,1.530904,,,
MCL1,33,27,0.25,61.06028,0.5264133,0.839611,1.530904,,,
MCL1,33,27,0.3,54.31328,0.5644086,0.839611,1.530904,,,
MCL1,33,27,0.35,45.34809,0.5867173,0.839611,1.530904,,,
MCL1,33,27,0.4,35.58443,0.6009659,0.839611,1.530904,,,
MCL1,33,27,0.45,25.31493,0.6109166,0.839611,1.530904,,,
MCL1,33,27,0.5,14.69016,0.6197211,0.839611,1.530904,,,
MCL1,27,33,0,0,0,0.839611,1.530904,,,
MCL1,27,33,0.05,15.48089,0.3529614,0.839611,1.530904,,,
MCL1,27,33,0.1,27.97614,0.4126862,0.839611,1.530904,,,
MCL1,27,33,0.15,39.36337,0.4356757,0.839611,1.530904,,,
MCL1,27,33,0.2,50.48417,0.4400926,0.839611,1.530904,,,
MCL1,27,33,0.25,61.55488,0.4413078,0.839611,1.530904,,,
MCL1,27,33,0.3,55.16386,0.4889955,0.839611,1.530904,,,
MCL1,27,33,0.35,46.0256,0.5350814,0.839611,1.530904,,,
MCL1,27,33,0.4,35.73667,0.5522741,0.839611,1.530904,,,
MCL1,27,33,0.45,24.98466,0.5598927,0.839611,1.530904,,,
MCL1,27,33,0.5,13.91925,0.5664735,0.839611,1.530904,,,
MCL1,35,36,0,0,0,0.789306,0.410232,,,
MCL1,35,36,0.05,15.50233,0.3350925,0.789306,0.410232,,,
MCL1,35,36,0.1,27.93564,0.4015266,0.789306,0.410232,,,
MCL1,35,36,0.15,39.26991,0.4217924,0.789306,0.410232,,,
MCL1,35,36,0.2,50.36962,0.425566,0.789306,0.410232,,,
MCL1,35,36,0.25,61.42731,0.4264921,0.789306,0.410232,,,
MCL1,35,36,0.3,54.85171,0.4959568,0.789306,0.410232,,,
MCL1,35,36,0.35,45.64047,0.524942,0.789306,0.410232,,,
MCL1,35,36,0.4,35.56516,0.5421591,0.789306,0.410232,,,
MCL1,35,36,0.45,24.98914,0.5515095,0.789306,0.410232,,,
MCL1,35,36,0.5,14.03042,0.5610255,0.789306,0.410232,,,
MCL1,36,35,0,0,0,0.789306,0.410232,,,
MCL1,36,35,0.05,15.57351,0.3600063,0.789306,0.410232,,,
MCL1,36,35,0.1,27.69318,0.41861,0.789306,0.410232,,,
MCL1,36,35,0.15,38.97334,0.4324952,0.789306,0.410232,,,
MCL1,36,35,0.2,50.08092,0.4359492,0.789306,0.410232,,,
MCL1,36,35,0.25,61.14623,0.4371128,0.789306,0.410232,,,
MCL1,36,35,0.3,54.79384,0.4853904,0.789306,0.410232,,,
MCL1,36,35,0.35,45.93129,0.5182058,0.789306,0.410232,,,
MCL1,36,35,0.4,36.15791,0.5343856,0.789306,0.410232,,,
MCL1,36,35,0.45,25.82054,0.5455241,0.789306,0.410232,,,
MCL1,36,35,0.5,15.07065,0.5552064,0.789306,0.410232,,,
MCL1,67,50,0,0,0,0.828917,0.538605,,,
MCL1,67,50,0.05,16.63558,0.4182946,0.828917,0.538605,,,
MCL1,67,50,0.1,28.74306,0.4727716,0.828917,0.538605,,,
MCL1,67,50,0.15,40.05077,0.4828552,0.828917,0.538605,,,
MCL1,67,50,0.2,51.18826,0.4862029,0.828917,0.538605,,,
MCL1,67,50,0.25,62.27383,0.4875441,0.828917,0.538605,,,
MCL1,67,50,0.3,56.84806,0.523397,0.828917,0.538605,,,
MCL1,67,50,0.35,48.63111,0.5618358,0.828917,0.538605,,,
MCL1,67,50,0.4,39.23627,0.5802129,0.828917,0.538605,,,
MCL1,67,50,0.45,29.15928,0.5930874,0.828917,0.538605,,,
MCL1,67,50,0.5,18.52035,0.6044793,0.828917,0.538605,,,
MCL1,50,67,0,0,0,0.828917,0.538605,,,
MCL1,50,67,0.05,15.64679,0.3534056,0.828917,0.538605,,,
MCL1,50,67,0.1,27.75114,0.4158897,0.828917,0.538605,,,
MCL1,50,67,0.15,39.00226,0.4289232,0.828917,0.538605,,,
MCL1,50,67,0.2,50.10841,0.4320325,0.828917,0.538605,,,
MCL1,50,67,0.25,61.17615,0.4332595,0.828917,0.538605,,,
MCL1,50,67,0.3,55.4206,0.4752135,0.828917,0.538605,,,
MCL1,50,67,0.35,46.95899,0.5202304,0.828917,0.538605,,,
MCL1,50,67,0.4,37.33609,0.5386024,0.828917,0.538605,,,
MCL1,50,67,0.45,27.10155,0.5514634,0.828917,0.538605,,,
MCL1,50,67,0.5,16.23175,0.5671928,0.828917,0.538605,,,
MCL1,67,52,0,0,0,0.843697,1.736158,,,
MCL1,67,52,0.05,14.86712,0.2761444,0.843697,1.736158,,,
MCL1,67,52,0.1,27.4911,0.336876,0.843697,1.736158,,,
MCL1,67,52,0.15,38.98652,0.3656357,0.843697,1.736158,,,
MCL1,67,52,0.2,50.16014,0.3725099,0.843697,1.736158,,,
MCL1,67,52,0.25,61.25579,0.3748523,0.843697,1.736158,,,
MCL1,67,52,0.3,55.67476,0.4557566,0.843697,1.736158,,,
MCL1,67,52,0.35,47.44014,0.4924861,0.843697,1.736158,,,
MCL1,67,52,0.4,38.21963,0.512063,0.843697,1.736158,,,
MCL1,67,52,0.45,28.27396,0.5280751,0.843697,1.736158,,,
MCL1,67,52,0.5,17.72851,0.542242,0.843697,1.736158,,,
MCL1,52,67,0,0,0,0.843697,1.736158,,,
MCL1,52,67,0.05,16.04318,0.4528688,0.843697,1.736158,,,
MCL1,52,67,0.1,28.50386,0.5033576,0.843697,1.736158,,,
MCL1,52,67,0.15,39.87981,0.5227998,0.843697,1.736158,,,
MCL1,52,67,0.2,51.00866,0.5264234,0.843697,1.736158,,,
MCL1,52,67,0.25,62.08687,0.5275751,0.843697,1.736158,,,
MCL1,52,67,0.3,56.55044,0.5691495,0.843697,1.736158,,,
MCL1,52,67,0.35,48.29676,0.6036009,0.843697,1.736158,,,
MCL1,52,67,0.4,38.88423,0.6218927,0.843697,1.736158,,,
MCL1,52,67,0.45,28.63725,0.635964,0.843697,1.736158,,,
MCL1,52,67,0.5,17.82466,0.6463738,0.843697,1.736158,,,
MCL1,48,27,0,0,0,0.767991,0.751653,,,
MCL1,48,27,0.05,17.22772,0.2161837,0.767991,0.751653,,,
MCL1,48,27,0.1,29.80748,0.3232355,0.767991,0.751653,,,
MCL1,48,27,0.15,41.17373,0.3489217,0.767991,0.751653,,,
MCL1,48,27,0.2,52.30607,0.3554522,0.767991,0.751653,,,
MCL1,48,27,0.25,63.37888,0.3575728,0.767991,0.751653,,,
MCL1,48,27,0.3,57.04573,0.4253001,0.767991,0.751653,,,
MCL1,48,27,0.35,47.8916,0.4654551,0.767991,0.751653,,,
MCL1,48,27,0.4,37.79298,0.4820447,0.767991,0.751653,,,
MCL1,48,27,0.45,27.20735,0.4922131,0.767991,0.751653,,,
MCL1,48,27,0.5,16.29971,0.500728,0.767991,0.751653,,,
MCL1,27,48,0,0,0,0.767991,0.751653,,,
MCL1,27,48,0.05,15.79889,0.3696892,0.767991,0.751653,,,
MCL1,27,48,0.1,28.39386,0.4408882,0.767991,0.751653,,,
MCL1,27,48,0.15,39.73944,0.4623033,0.767991,0.751653,,,
MCL1,27,48,0.2,50.85979,0.4661292,0.767991,0.751653,,,
MCL1,27,48,0.25,61.92935,0.467451,0.767991,0.751653,,,
MCL1,27,48,0.3,55.86971,0.509459,0.767991,0.751653,,,
MCL1,27,48,0.35,46.99636,0.5491915,0.767991,0.751653,,,
MCL1,27,48,0.4,37.13859,0.5652854,0.767991,0.751653,,,
MCL1,27,48,0.45,26.78916,0.5746925,0.767991,0.751653,,,
MCL1,27,48,0.5,16.09806,0.5823068,0.767991,0.751653,,,
MCL1,35,37,0,0,0,0.853578,1.62346,,,
MCL1,35,37,0.05,17.30953,0.2701652,0.853578,1.62346,,,
MCL1,35,37,0.1,29.95924,0.3733519,0.853578,1.62346,,,
MCL1,35,37,0.15,41.2762,0.3960322,0.853578,1.62346,,,
MCL1,35,37,0.2,52.38696,0.3999249,0.853578,1.62346,,,
MCL1,35,37,0.25,63.45553,0.4010847,0.853578,1.62346,,,
MCL1,35,37,0.3,57.75894,0.4627225,0.853578,1.62346,,,
MCL1,35,37,0.35,49.06835,0.5088245,0.853578,1.62346,,,
MCL1,35,37,0.4,39.1662,0.530208,0.853578,1.62346,,,
MCL1,35,37,0.45,28.63864,0.5417195,0.853578,1.62346,,,
MCL1,35,37,0.5,17.6869,0.5509893,0.853578,1.62346,,,
MCL1,37,35,0,0,0,0.853578,1.62346,,,
MCL1,37,35,0.05,15.81473,0.4829857,0.853578,1.62346,,,
MCL1,37,35,0.1,28.07733,0.5264541,0.853578,1.62346,,,
MCL1,37,35,0.15,39.38191,0.5413772,0.853578,1.62346,,,
MCL1,37,35,0.2,50.48386,0.5441744,0.853578,1.62346,,,
MCL1,37,35,0.25,61.54745,0.5449926,0.853578,1.62346,,,
MCL1,37,35,0.3,55.72818,0.586782,0.853578,1.62346,,,
MCL1,37,35,0.35,46.85689,0.6192241,0.853578,1.62346,,,
MCL1,37,35,0.4,37.04096,0.6329117,0.853578,1.62346,,,
MCL1,37,35,0.45,26.68868,0.642586,0.853578,1.62346,,,
MCL1,37,35,0.5,15.92344,0.6519247,0.853578,1.62346,,,
MCL1,67,35,0,0,0,0.778053,1.763236,,,
MCL1,67,35,0.05,14.77796,0.3989305,0.778053,1.763236,,,
MCL1,67,35,0.1,26.9227,0.4406152,0.778053,1.763236,,,
MCL1,67,35,0.15,38.26165,0.4577208,0.778053,1.763236,,,
MCL1,67,35,0.2,49.38083,0.4615289,0.778053,1.763236,,,
MCL1,67,35,0.25,60.45167,0.4626572,0.778053,1.763236,,,
MCL1,67,35,0.3,54.58319,0.4987044,0.778053,1.763236,,,
MCL1,67,35,0.35,46.4322,0.5323452,0.778053,1.763236,,,
MCL1,67,35,0.4,37.20377,0.5504128,0.778053,1.763236,,,
MCL1,67,35,0.45,27.30564,0.5634603,0.778053,1.763236,,,
MCL1,67,35,0.5,16.95218,0.5739197,0.778053,1.763236,,,
MCL1,35,67,0,0,0,0.778053,1.763236,,,
MCL1,35,67,0.05,15.17313,0.2984627,0.778053,1.763236,,,
MCL1,35,67,0.1,27.43452,0.3766757,0.778053,1.763236,,,
MCL1,35,67,0.15,38.67632,0.3979849,0.778053,1.763236,,,
MCL1,35,67,0.2,49.75928,0.401239,0.778053,1.763236,,,
MCL1,35,67,0.25,60.81371,0.4021225,0.778053,1.763236,,,
MCL1,35,67,0.3,54.41377,0.4382941,0.778053,1.763236,,,
MCL1,35,67,0.35,45.50964,0.4817397,0.778053,1.763236,,,
MCL1,35,67,0.4,35.5624,0.4990271,0.778053,1.763236,,,
MCL1,35,67,0.45,25.0019,0.5126508,0.778053,1.763236,,,
MCL1,35,67,0.5,13.95895,0.5253409,0.778053,1.763236,,,
MCL1,44,23,0,0,0,0.92582,0.260155,,,
MCL1,44,23,0.05,15.91376,0.579401,0.92582,0.260155,,,
MCL1,44,23,0.1,28.34519,0.6121373,0.92582,0.260155,,,
MCL1,44,23,0.15,39.77517,0.6261079,0.92582,0.260155,,,
MCL1,44,23,0.2,50.91813,0.6295128,0.92582,0.260155,,,
MCL1,44,23,0.25,61.99922,0.6305203,0.92582,0.260155,,,
MCL1,44,23,0.3,56.72875,0.6651873,0.92582,0.260155,,,
MCL1,44,23,0.35,48.48295,0.7052408,0.92582,0.260155,,,
MCL1,44,23,0.4,38.95505,0.7201173,0.92582,0.260155,,,
MCL1,44,23,0.45,28.77518,0.7303631,0.92582,0.260155,,,
MCL1,44,23,0.5,18.01943,0.7406366,0.92582,0.260155,,,
MCL1,23,44,0,0,0,0.92582,0.260155,,,
MCL1,23,44,0.05,14.77386,0.300153,0.92582,0.260155,,,
MCL1,23,44,0.1,27.33505,0.3511187,0.92582,0.260155,,,
MCL1,23,44,0.15,38.91347,0.3812187,0.92582,0.260155,,,
MCL1,23,44,0.2,50.10665,0.3897376,0.92582,0.260155,,,
MCL1,23,44,0.25,61.21315,0.3920185,0.92582,0.260155,,,
MCL1,23,44,0.3,56.40098,0.4541644,0.92582,0.260155,,,
MCL1,23,44,0.35,48.13411,0.5114852,0.92582,0.260155,,,
MCL1,23,44,0.4,38.55417,0.5327329,0.92582,0.260155,,,
MCL1,23,44,0.45,28.32153,0.5449445,0.92582,0.260155,,,
MCL1,23,44,0.5,17.59927,0.5555175,0.92582,0.260155,,,
MCL1,57,23,0,0,0,0.901535,0.509323,,,
MCL1,57,23,0.05,15.77944,0.5366212,0.901535,0.509323,,,
MCL1,57,23,0.1,27.90357,0.5772596,0.901535,0.509323,,,
MCL1,57,23,0.15,39.18877,0.5873876,0.901535,0.509323,,,
MCL1,57,23,0.2,50.30086,0.5897761,0.901535,0.509323,,,
MCL1,57,23,0.25,61.36999,0.5906205,0.901535,0.509323,,,
MCL1,57,23,0.3,54.85484,0.6342068,0.901535,0.509323,,,
MCL1,57,23,0.35,45.71157,0.6587504,0.901535,0.509323,,,
MCL1,57,23,0.4,35.76612,0.6706586,0.901535,0.509323,,,
MCL1,57,23,0.45,25.27116,0.6798366,0.901535,0.509323,,,
MCL1,57,23,0.5,14.40228,0.6866137,0.901535,0.509323,,,
MCL1,23,57,0,0,0,0.901535,0.509323,,,
MCL1,23,57,0.05,15.33965,0.3826025,0.901535,0.509323,,,
MCL1,23,57,0.1,27.77855,0.4416502,0.901535,0.509323,,,
MCL1,23,57,0.15,39.09739,0.4600159,0.901535,0.509323,,,
MCL1,23,57,0.2,50.20675,0.4633502,0.901535,0.509323,,,
MCL1,23,57,0.25,61.2709,0.4644323,0.901535,0.509323,,,
MCL1,23,57,0.3,55.1283,0.5150646,0.901535,0.509323,,,
MCL1,23,57,0.35,46.25505,0.5473035,0.901535,0.509323,,,
MCL1,23,57,0.4,36.40405,0.5645144,0.901535,0.509323,,,
MCL1,23,57,0.45,25.95349,0.5760084,0.901535,0.509323,,,
MCL1,23,57,0.5,15.1216,0.5842318,0.901535,0.509323,,,
MCL1,32,34,0,0,0,0.920083,1.613299,,,
MCL1,32,34,0.05,16.0061,0.4170547,0.920083,1.613299,,,
MCL1,32,34,0.1,27.99398,0.4719925,0.920083,1.613299,,,
MCL1,32,34,0.15,39.21945,0.4813855,0.920083,1.613299,,,
MCL1,32,34,0.2,50.3123,0.48359,0.920083,1.613299,,,
MCL1,32,34,0.25,61.37166,0.4844172,0.920083,1.613299,,,
MCL1,32,34,0.3,54.7888,0.5330001,0.920083,1.613299,,,
MCL1,32,34,0.35,45.55468,0.5620828,0.920083,1.613299,,,
MCL1,32,34,0.4,35.57415,0.573851,0.920083,1.613299,,,
MCL1,32,34,0.45,25.02693,0.5852506,0.920083,1.613299,,,
MCL1,32,34,0.5,14.00338,0.5952759,0.920083,1.613299,,,
MCL1,34,32,0,0,0,0.920083,1.613299,,,
MCL1,34,32,0.05,15.86102,0.5584472,0.920083,1.613299,,,
MCL1,34,32,0.1,27.80258,0.5986825,0.920083,1.613299,,,
MCL1,34,32,0.15,39.04333,0.6069783,0.920083,1.613299,,,
MCL1,34,32,0.2,50.14178,0.6088768,0.920083,1.613299,,,
MCL1,34,32,0.25,61.2046,0.6095916,0.920083,1.613299,,,
MCL1,34,32,0.3,54.72503,0.6510024,0.920083,1.613299,,,
MCL1,34,32,0.35,45.80015,0.6753862,0.920083,1.613299,,,
MCL1,34,32,0.4,36.11732,0.6853023,0.920083,1.613299,,,
MCL1,34,32,0.45,25.95011,0.6927274,0.920083,1.613299,,,
MCL1,34,32,0.5,15.32668,0.7015692,0.920083,1.613299,,,
MCL1,52,60,0,0,0,0.806835,1.229448,,,
MCL1,52,60,0.05,15.46891,0.3843171,0.806835,1.229448,,,
MCL1,52,60,0.1,28.23956,0.4331081,0.806835,1.229448,,,
MCL1,52,60,0.15,39.78017,0.4587647,0.806835,1.229448,,,
MCL1,52,60,0.2,50.9538,0.464393,0.806835,1.229448,,,
MCL1,52,60,0.25,62.04929,0.4660569,0.806835,1.229448,,,
MCL1,52,60,0.3,56.63088,0.5171619,0.806835,1.229448,,,
MCL1,52,60,0.35,48.32535,0.5625204,0.806835,1.229448,,,
MCL1,52,60,0.4,38.85554,0.5824132,0.806835,1.229448,,,
MCL1,52,60,0.45,28.70562,0.5951022,0.806835,1.229448,,,
MCL1,52,60,0.5,18.04244,0.6053663,0.806835,1.229448,,,
MCL1,60,52,0,0,0,0.806835,1.229448,,,
MCL1,60,52,0.05,15.17315,0.2383928,0.806835,1.229448,,,
MCL1,60,52,0.1,27.99489,0.3201447,0.806835,1.229448,,,
MCL1,60,52,0.15,39.58717,0.3550392,0.806835,1.229448,,,
MCL1,60,52,0.2,50.79651,0.3646806,0.806835,1.229448,,,
MCL1,60,52,0.25,61.9076,0.367697,0.806835,1.229448,,,
MCL1,60,52,0.3,56.17687,0.4404753,0.806835,1.229448,,,
MCL1,60,52,0.35,47.81434,0.4809004,0.806835,1.229448,,,
MCL1,60,52,0.4,38.2062,0.5099049,0.806835,1.229448,,,
MCL1,60,52,0.45,27.86646,0.5235265,0.806835,1.229448,,,
MCL1,60,52,0.5,17.12299,0.5333993,0.806835,1.229448,,,
MCL1,26,64,0,0,0,0.783157,1.849762,,,
MCL1,26,64,0.05,15.43511,0.3130195,0.783157,1.849762,,,
MCL1,26,64,0.1,27.88244,0.3856854,0.783157,1.849762,,,
MCL1,26,64,0.15,39.21558,0.4088313,0.783157,1.849762,,,
MCL1,26,64,0.2,50.33867,0.4127344,0.783157,1.849762,,,
MCL1,26,64,0.25,61.41907,0.4139921,0.783157,1.849762,,,
MCL1,26,64,0.3,55.97723,0.4773006,0.783157,1.849762,,,
MCL1,26,64,0.35,47.16515,0.5237802,0.783157,1.849762,,,
MCL1,26,64,0.4,37.22844,0.5402618,0.783157,1.849762,,,
MCL1,26,64,0.45,26.77354,0.5505791,0.783157,1.849762,,,
MCL1,26,64,0.5,15.89822,0.5606708,0.783157,1.849762,,,
MCL1,64,26,0,0,0,0.783157,1.849762,,,
MCL1,64,26,0.05,15.15002,0.3306515,0.783157,1.849762,,,
MCL1,64,26,0.1,27.63035,0.3875885,0.783157,1.849762,,,
MCL1,64,26,0.15,39.04237,0.4103823,0.783157,1.849762,,,
MCL1,64,26,0.2,50.17386,0.4156767,0.783157,1.849762,,,
MCL1,64,26,0.25,61.24339,0.4172692,0.783157,1.849762,,,
MCL1,64,26,0.3,55.46368,0.4631223,0.783157,1.849762,,,
MCL1,64,26,0.35,46.87583,0.5094518,0.783157,1.849762,,,
MCL1,64,26,0.4,37.20879,0.5285257,0.783157,1.849762,,,
MCL1,64,26,0.45,27.02797,0.5383637,0.783157,1.849762,,,
MCL1,64,26,0.5,16.48798,0.5467939,0.783157,1.849762,,,
MCL1,43,27,0,0,0,0.789074,0.811201,,,
MCL1,43,27,0.05,16.44368,0.3202591,0.789074,0.811201,,,
MCL1,43,27,0.1,29.25075,0.4053243,0.789074,0.811201,,,
MCL1,43,27,0.15,40.63455,0.4310441,0.789074,0.811201,,,
MCL1,43,27,0.2,51.76743,0.4351042,0.789074,0.811201,,,
MCL1,43,27,0.25,62.84976,0.4364172,0.789074,0.811201,,,
MCL1,43,27,0.3,57.45937,0.4854862,0.789074,0.811201,,,
MCL1,43,27,0.35,48.84376,0.5332818,0.789074,0.811201,,,
MCL1,43,27,0.4,39.2293,0.5468537,0.789074,0.811201,,,
MCL1,43,27,0.45,29.04139,0.5586455,0.789074,0.811201,,,
MCL1,43,27,0.5,18.31823,0.5716272,0.789074,0.811201,,,
MCL1,27,43,0,0,0,0.789074,0.811201,,,
MCL1,27,43,0.05,17.27481,0.2461363,0.789074,0.811201,,,
MCL1,27,43,0.1,30.77121,0.33066,0.789074,0.811201,,,
MCL1,27,43,0.15,42.82938,0.3762314,0.789074,0.811201,,,
MCL1,27,43,0.2,54.15657,0.3938475,0.789074,0.811201,,,
MCL1,27,43,0.25,65.2901,0.3986082,0.789074,0.811201,,,
MCL1,27,43,0.3,59.05545,0.46609,0.789074,0.811201,,,
MCL1,27,43,0.35,50.03066,0.5068874,0.789074,0.811201,,,
MCL1,27,43,0.4,39.98102,0.5244766,0.789074,0.811201,,,
MCL1,27,43,0.45,29.39549,0.5351024,0.789074,0.811201,,,
MCL1,27,43,0.5,18.42703,0.5439488,0.789074,0.811201,,,
MCL1,38,35,0,0,0,0.905061,1.268614,,,
MCL1,38,35,0.05,18.46336,0.09350547,0.905061,1.268614,,,
MCL1,38,35,0.1,33.64783,0.509682,0.905061,1.268614,,,
MCL1,38,35,0.15,45.82061,0.5444407,0.905061,1.268614,,,
MCL1,38,35,0.2,57.16626,0.5568391,0.905061,1.268614,,,
MCL1,38,35,0.25,68.30948,0.5599221,0.905061,1.268614,,,
MCL1,38,35,0.3,63.22772,0.6108636,0.905061,1.268614,,,
MCL1,38,35,0.35,55.07695,0.6471792,0.905061,1.268614,,,
MCL1,38,35,0.4,45.61667,0.6663326,0.905061,1.268614,,,
MCL1,38,35,0.45,35.48585,0.6761591,0.905061,1.268614,,,
MCL1,38,35,0.5,24.83612,0.6856605,0.905061,1.268614,,,
MCL1,35,38,0,0,0,0.905061,1.268614,,,
MCL1,35,38,0.05,17.01503,0.3211053,0.905061,1.268614,,,
MCL1,35,38,0.1,30.90018,0.3886464,0.905061,1.268614,,,
MCL1,35,38,0.15,43.20962,0.4318795,0.905061,1.268614,,,
MCL1,35,38,0.2,54.51437,0.4503919,0.905061,1.268614,,,
MCL1,35,38,0.25,65.62093,0.4537752,0.905061,1.268614,,,
MCL1,35,38,0.3,60.56771,0.4890084,0.905061,1.268614,,,
MCL1,35,38,0.35,52.40042,0.5412311,0.905061,1.268614,,,
MCL1,35,38,0.4,42.938,0.5609571,0.905061,1.268614,,,
MCL1,35,38,0.45,32.6707,0.5770647,0.905061,1.268614,,,
MCL1,35,38,0.5,21.7775,0.5907663,0.905061,1.268614,,,
MCL1,26,57,0,0,0,0.808793,1.011851,,,
MCL1,26,57,0.05,15.78453,0.3641295,0.808793,1.011851,,,
MCL1,26,57,0.1,28.6988,0.4153434,0.808793,1.011851,,,
MCL1,26,57,0.15,40.2549,0.4458437,0.808793,1.011851,,,
MCL1,26,57,0.2,51.39407,0.4522488,0.808793,1.011851,,,
MCL1,26,57,0.25,62.4633,0.4536797,0.808793,1.011851,,,
MCL1,26,57,0.3,56.65402,0.5128556,0.808793,1.011851,,,
MCL1,26,57,0.35,48.0115,0.556949,0.808793,1.011851,,,
MCL1,26,57,0.4,38.08881,0.5793374,0.808793,1.011851,,,
MCL1,26,57,0.45,27.60526,0.5881176,0.808793,1.011851,,,
MCL1,26,57,0.5,16.82935,0.5944888,0.808793,1.011851,,,
MCL1,57,26,0,0,0,0.808793,1.011851,,,
MCL1,57,26,0.05,15.31801,0.304432,0.808793,1.011851,,,
MCL1,57,26,0.1,27.78342,0.3755256,0.808793,1.011851,,,
MCL1,57,26,0.15,39.10757,0.4021392,0.808793,1.011851,,,
MCL1,57,26,0.2,50.21137,0.406632,0.808793,1.011851,,,
MCL1,57,26,0.25,61.2719,0.407982,0.808793,1.011851,,,
MCL1,57,26,0.3,55.18089,0.4771823,0.808793,1.011851,,,
MCL1,57,26,0.35,46.1899,0.5133936,0.808793,1.011851,,,
MCL1,57,26,0.4,36.27244,0.5293649,0.808793,1.011851,,,
MCL1,57,26,0.45,25.8197,0.540157,0.808793,1.011851,,,
MCL1,57,26,0.5,15.0175,0.5483885,0.808793,1.011851,,,
MCL1,65,60,0,0,0,0.817021,1.974773,,,
MCL1,65,60,0.05,15.51041,0.4704858,0.817021,1.974773,,,
MCL1,65,60,0.1,27.79949,0.5175009,0.817021,1.974773,,,
MCL1,65,60,0.15,39.1068,0.5314541,0.817021,1.974773,,,
MCL1,65,60,0.2,50.22487,0.534077,0.817021,1.974773,,,
MCL1,65,60,0.25,61.30144,0.5349662,0.817021,1.974773,,,
MCL1,65,60,0.3,55.01421,0.5963605,0.817021,1.974773,,,
MCL1,65,60,0.35,45.83821,0.6251411,0.817021,1.974773,,,
MCL1,65,60,0.4,35.91643,0.634609,0.817021,1.974773,,,
MCL1,65,60,0.45,25.54109,0.6431213,0.817021,1.974773,,,
