protein,ligand1,ligand2,lambdai,Gi(kcal/mol),stddev(kcal/mol),stddev(kcal/mol),aue(kcal/mol),,,
BACE,17c,17e,0.5,25.73063,0.5736254,0.811476,0.911386,,,
BACE,17e,17c,0,0,0,0.811476,0.911386,,,
BACE,17e,17c,0.05,17.52433,0.2017949,0.811476,0.911386,,,
BACE,17e,17c,0.1,31.75947,0.3095605,0.811476,0.911386,,,
BACE,17e,17c,0.15,44.02732,0.374449,0.811476,0.911386,,,
BACE,17e,17c,0.2,55.36335,0.3915843,0.811476,0.911386,,,
BACE,17e,17c,0.25,66.52047,0.3955136,0.811476,0.911386,,,
BACE,17e,17c,0.3,62.51578,0.4387404,0.811476,0.911386,,,
BACE,17e,17c,0.35,55.53873,0.503214,0.811476,0.911386,,,
BACE,17e,17c,0.4,46.84489,0.532934,0.811476,0.911386,,,
BACE,17e,17c,0.45,37.07363,0.5567574,0.811476,0.911386,,,
BACE,17e,17c,0.5,26.48201,0.5739746,0.811476,0.911386,,,
BACE,4m,13k,0,0,0,0.830119,0.293979,,,
BACE,4m,13k,0.05,18.14747,0.1326162,0.830119,0.293979,,,
BACE,4m,13k,0.1,33.00593,0.3236185,0.830119,0.293979,,,
BACE,4m,13k,0.15,45.3573,0.3935575,0.830119,0.293979,,,
BACE,4m,13k,0.2,56.63793,0.4132326,0.830119,0.293979,,,
BACE,4m,13k,0.25,67.74433,0.4163923,0.830119,0.293979,,,
BACE,4m,13k,0.3,63.10303,0.4534829,0.830119,0.293979,,,
BACE,4m,13k,0.35,56.05997,0.5051847,0.830119,0.293979,,,
BACE,4m,13k,0.4,47.28291,0.5358496,0.830119,0.293979,,,
BACE,4m,13k,0.45,37.43534,0.5558913,0.830119,0.293979,,,
BACE,4m,13k,0.5,26.75119,0.5743959,0.830119,0.293979,,,
BACE,13k,4m,0,0,0,0.830119,0.293979,,,
BACE,13k,4m,0.05,18.24306,0.1287074,0.830119,0.293979,,,
BACE,13k,4m,0.1,33.05151,0.3458822,0.830119,0.293979,,,
BACE,13k,4m,0.15,45.67774,0.3935687,0.830119,0.293979,,,
BACE,13k,4m,0.2,57.14108,0.4195383,0.830119,0.293979,,,
BACE,13k,4m,0.25,68.3071,0.4245936,0.830119,0.293979,,,
BACE,13k,4m,0.3,63.65559,0.4987543,0.830119,0.293979,,,
BACE,13k,4m,0.35,55.94965,0.5425524,0.830119,0.293979,,,
BACE,13k,4m,0.4,46.96869,0.5652789,0.830119,0.293979,,,
BACE,13k,4m,0.45,37.1162,0.5830885,0.830119,0.293979,,,
BACE,13k,4m,0.5,26.49517,0.5993052,0.830119,0.293979,,,
BACE,13d,17h,0,0,0,0.740184,0.536718,,,
BACE,13d,17h,0.05,16.55044,0.2594906,0.740184,0.536718,,,
BACE,13d,17h,0.1,28.99232,0.3495398,0.740184,0.536718,,,
BACE,13d,17h,0.15,40.32007,0.3714825,0.740184,0.536718,,,
BACE,13d,17h,0.2,51.44741,0.3758779,0.740184,0.536718,,,
BACE,13d,17h,0.25,62.53001,0.3773359,0.740184,0.536718,,,
BACE,13d,17h,0.3,56.93089,0.4194088,0.740184,0.536718,,,
BACE,13d,17h,0.35,48.62013,0.4710566,0.740184,0.536718,,,
BACE,13d,17h,0.4,39.15465,0.4912758,0.740184,0.536718,,,
BACE,13d,17h,0.45,29.12523,0.503824,0.740184,0.536718,,,
BACE,13d,17h,0.5,18.56824,0.5180729,0.740184,0.536718,,,
BACE,17h,13d,0,0,0,0.740184,0.536718,,,
BACE,17h,13d,0.05,17.16992,0.2333613,0.740184,0.536718,,,
BACE,17h,13d,0.1,29.64751,0.3633252,0.740184,0.536718,,,
BACE,17h,13d,0.15,40.87444,0.3815885,0.740184,0.536718,,,
BACE,17h,13d,0.2,51.96381,0.3847966,0.740184,0.536718,,,
BACE,17h,13d,0.25,63.02314,0.3857736,0.740184,0.536718,,,
BACE,17h,13d,0.3,57.11815,0.443509,0.740184,0.536718,,,
BACE,17h,13d,0.35,48.61553,0.4804024,0.740184,0.536718,,,
BACE,17h,13d,0.4,39.11093,0.501115,0.740184,0.536718,,,
BACE,17h,13d,0.45,28.90582,0.5156243,0.740184,0.536718,,,
BACE,17h,13d,0.5,18.17152,0.5286517,0.740184,0.536718,,,
BACE,17g,17c,0,0,0,0.777357,0.343722,,,
BACE,17g,17c,0.05,16.446,0.2842084,0.777357,0.343722,,,
BACE,17g,17c,0.1,28.804,0.3808013,0.777357,0.343722,,,
BACE,17g,17c,0.15,40.05931,0.3964177,0.777357,0.343722,,,
BACE,17g,17c,0.2,51.16374,0.399742,0.777357,0.343722,,,
BACE,17g,17c,0.25,62.23037,0.4009298,0.777357,0.343722,,,
BACE,17g,17c,0.3,56.33234,0.4450903,0.777357,0.343722,,,
BACE,17g,17c,0.35,48.03595,0.4833951,0.777357,0.343722,,,
BACE,17g,17c,0.4,38.71227,0.5039938,0.777357,0.343722,,,
BACE,17g,17c,0.45,28.68927,0.5198067,0.777357,0.343722,,,
BACE,17g,17c,0.5,18.07901,0.5346911,0.777357,0.343722,,,
BACE,17c,17g,0,0,0,0.777357,0.343722,,,
BACE,17c,17g,0.05,15.76111,0.412072,0.777357,0.343722,,,
BACE,17c,17g,0.1,27.96433,0.4646318,0.777357,0.343722,,,
BACE,17c,17g,0.15,39.30241,0.4781078,0.777357,0.343722,,,
BACE,17c,17g,0.2,50.44349,0.4819413,0.777357,0.343722,,,
BACE,17c,17g,0.25,61.5285,0.483428,0.777357,0.343722,,,
BACE,17c,17g,0.3,56.16877,0.5232491,0.777357,0.343722,,,
BACE,17c,17g,0.35,47.80811,0.5700908,0.777357,0.343722,,,
BACE,17c,17g,0.4,38.27397,0.5844128,0.777357,0.343722,,,
BACE,17c,17g,0.45,28.1241,0.5961251,0.777357,0.343722,,,
BACE,17c,17g,0.5,17.41801,0.6078924,0.777357,0.343722,,,
BACE,13k,4b,0,0,0,0.772508,0.651953,,,
BACE,13k,4b,0.05,16.80162,0.2547239,0.772508,0.651953,,,
BACE,13k,4b,0.1,30.31092,0.349021,0.772508,0.651953,,,
BACE,13k,4b,0.15,41.94333,0.3894654,0.772508,0.651953,,,
BACE,13k,4b,0.2,53.1291,0.3963641,0.772508,0.651953,,,
BACE,13k,4b,0.25,64.23392,0.398589,0.772508,0.651953,,,
BACE,13k,4b,0.3,59.08187,0.4409848,0.772508,0.651953,,,
BACE,13k,4b,0.35,51.28324,0.490847,0.772508,0.651953,,,
BACE,13k,4b,0.4,41.92679,0.5223447,0.772508,0.651953,,,
BACE,13k,4b,0.45,31.68912,0.5392519,0.772508,0.651953,,,
BACE,13k,4b,0.5,20.92515,0.5505511,0.772508,0.651953,,,
BACE,4b,13k,0,0,0,0.772508,0.651953,,,
BACE,4b,13k,0.05,17.19421,0.2322308,0.772508,0.651953,,,
BACE,4b,13k,0.1,30.32779,0.3479701,0.772508,0.651953,,,
BACE,4b,13k,0.15,41.91899,0.3773632,0.772508,0.651953,,,
BACE,4b,13k,0.2,53.14072,0.3859086,0.772508,0.651953,,,
BACE,4b,13k,0.25,64.26216,0.3888091,0.772508,0.651953,,,
BACE,4b,13k,0.3,59.04757,0.4425366,0.772508,0.651953,,,
BACE,4b,13k,0.35,51.0235,0.4894851,0.772508,0.651953,,,
BACE,4b,13k,0.4,41.97282,0.5070504,0.772508,0.651953,,,
BACE,4b,13k,0.45,32.19568,0.5243707,0.772508,0.651953,,,
BACE,4b,13k,0.5,21.64711,0.5419063,0.772508,0.651953,,,
BACE,13k,4d,0,0,0,0.810406,1.820079,,,
BACE,13k,4d,0.05,18.44425,0.1023066,0.810406,1.820079,,,
BACE,13k,4d,0.1,32.93379,0.3524223,0.810406,1.820079,,,
BACE,13k,4d,0.15,44.87137,0.4002329,0.810406,1.820079,,,
BACE,13k,4d,0.2,56.09947,0.4112446,0.810406,1.820079,,,
BACE,13k,4d,0.25,67.2105,0.4135521,0.810406,1.820079,,,
BACE,13k,4d,0.3,62.58445,0.4585288,0.810406,1.820079,,,
BACE,13k,4d,0.35,55.20498,0.5161969,0.810406,1.820079,,,
BACE,13k,4d,0.4,46.19077,0.5468191,0.810406,1.820079,,,
BACE,13k,4d,0.45,36.17557,0.5660039,0.810406,1.820079,,,
BACE,13k,4d,0.5,25.43835,0.5800537,0.810406,1.820079,,,
BACE,4d,13k,0,0,0,0.810406,1.820079,,,
BACE,4d,13k,0.05,17.63057,0.1962798,0.810406,1.820079,,,
BACE,4d,13k,0.1,31.57786,0.3287088,0.810406,1.820079,,,
BACE,4d,13k,0.15,43.43813,0.3762346,0.810406,1.820079,,,
BACE,4d,13k,0.2,54.6875,0.3879863,0.810406,1.820079,,,
BACE,4d,13k,0.25,65.81661,0.390916,0.810406,1.820079,,,
BACE,4d,13k,0.3,61.14424,0.4648931,0.810406,1.820079,,,
BACE,4d,13k,0.35,53.38298,0.5080313,0.810406,1.820079,,,
BACE,4d,13k,0.4,44.5298,0.5296334,0.810406,1.820079,,,
BACE,4d,13k,0.45,34.73213,0.5515765,0.810406,1.820079,,,
BACE,4d,13k,0.5,24.20827,0.5659465,0.810406,1.820079,,,
BACE,17b,13d,0,0,0,0.78754,1.675827,,,
BACE,17b,13d,0.05,17.40366,0.2396985,0.78754,1.675827,,,
BACE,17b,13d,0.1,31.17366,0.3435382,0.78754,1.675827,,,
BACE,17b,13d,0.15,42.98307,0.3871872,0.78754,1.675827,,,
BACE,17b,13d,0.2,54.18003,0.3971682,0.78754,1.675827,,,
BACE,17b,13d,0.25,65.27473,0.3994791,0.78754,1.675827,,,
BACE,17b,13d,0.3,59.96454,0.4621591,0.78754,1.675827,,,
BACE,17b,13d,0.35,51.5553,0.5092752,0.78754,1.675827,,,
BACE,17b,13d,0.4,42.02685,0.5289909,0.78754,1.675827,,,
BACE,17b,13d,0.45,31.8617,0.5422192,0.78754,1.675827,,,
BACE,17b,13d,0.5,21.08483,0.5566446,0.78754,1.675827,,,
BACE,13d,17b,0,0,0,0.78754,1.675827,,,
BACE,13d,17b,0.05,17.64928,0.1862971,0.78754,1.675827,,,
BACE,13d,17b,0.1,32.14042,0.307929,0.78754,1.675827,,,
BACE,13d,17b,0.15,44.33647,0.3790416,0.78754,1.675827,,,
BACE,13d,17b,0.2,55.61252,0.3960681,0.78754,1.675827,,,
BACE,13d,17b,0.25,66.72964,0.3998608,0.78754,1.675827,,,
BACE,13d,17b,0.3,61.38845,0.4626455,0.78754,1.675827,,,
BACE,13d,17b,0.35,53.00696,0.5099547,0.78754,1.675827,,,
BACE,13d,17b,0.4,43.37534,0.5330806,0.78754,1.675827,,,
BACE,13d,17b,0.45,33.084,0.5453647,0.78754,1.675827,,,
BACE,13d,17b,0.5,22.31066,0.557105,0.78754,1.675827,,,
BACE,4m,4n,0,0,0,0.812707,1.35265,,,
BACE,4m,4n,0.05,18.45221,0.1345733,0.812707,1.35265,,,
BACE,4m,4n,0.1,33.44815,0.3440576,0.812707,1.35265,,,
BACE,4m,4n,0.15,45.33643,0.406119,0.812707,1.35265,,,
BACE,4m,4n,0.2,56.49804,0.4139141,0.812707,1.35265,,,
BACE,4m,4n,0.25,67.58097,0.4155193,0.812707,1.35265,,,
BACE,4m,4n,0.3,62.25879,0.4812645,0.812707,1.35265,,,
BACE,4m,4n,0.35,54.12667,0.5253808,0.812707,1.35265,,,
BACE,4m,4n,0.4,44.75291,0.548897,0.812707,1.35265,,,
BACE,4m,4n,0.45,34.65691,0.5607843,0.812707,1.35265,,,
BACE,4m,4n,0.5,23.97593,0.5743633,0.812707,1.35265,,,
BACE,4n,4m,0,0,0,0.812707,1.35265,,,
BACE,4n,4m,0.05,18.30507,0.1351699,0.812707,1.35265,,,
BACE,4n,4m,0.1,32.85774,0.3598386,0.812707,1.35265,,,
BACE,4n,4m,0.15,44.73764,0.4169011,0.812707,1.35265,,,
BACE,4n,4m,0.2,55.93241,0.427396,0.812707,1.35265,,,
BACE,4n,4m,0.25,67.01924,0.429652,0.812707,1.35265,,,
BACE,4n,4m,0.3,61.65339,0.4778718,0.812707,1.35265,,,
BACE,4n,4m,0.35,53.43442,0.5213398,0.812707,1.35265,,,
BACE,4n,4m,0.4,43.90375,0.545901,0.812707,1.35265,,,
BACE,4n,4m,0.45,33.60769,0.5598084,0.812707,1.35265,,,
BACE,4n,4m,0.5,22.68328,0.5749775,0.812707,1.35265,,,
BACE,17f,17e,0,0,0,0.80087,0.692188,,,
BACE,17f,17e,0.05,18.25661,0.1299551,0.80087,0.692188,,,
BACE,17f,17e,0.1,32.91323,0.3312344,0.80087,0.692188,,,
BACE,17f,17e,0.15,45.20451,0.3920547,0.80087,0.692188,,,
BACE,17f,17e,0.2,56.52207,0.4102821,0.80087,0.692188,,,
BACE,17f,17e,0.25,67.64414,0.4144145,0.80087,0.692188,,,
BACE,17f,17e,0.3,62.13179,0.4700443,0.80087,0.692188,,,
BACE,17f,17e,0.35,54.01624,0.5130767,0.80087,0.692188,,,
BACE,17f,17e,0.4,44.65691,0.5370128,0.80087,0.692188,,,
BACE,17f,17e,0.45,34.44439,0.5538935,0.80087,0.692188,,,
BACE,17f,17e,0.5,23.49659,0.5692734,0.80087,0.692188,,,
BACE,17e,17f,0,0,0,0.80087,0.692188,,,
BACE,17e,17f,0.05,16.73561,0.2419045,0.80087,0.692188,,,
BACE,17e,17f,0.1,30.4601,0.3326092,0.80087,0.692188,,,
BACE,17e,17f,0.15,42.56255,0.3786154,0.80087,0.692188,,,
BACE,17e,17f,0.2,53.88484,0.3959843,0.80087,0.692188,,,
BACE,17e,17f,0.25,65.02359,0.4000978,0.80087,0.692188,,,
BACE,17e,17f,0.3,60.20517,0.4536179,0.80087,0.692188,,,
BACE,17e,17f,0.35,52.70456,0.4975223,0.80087,0.692188,,,
BACE,17e,17f,0.4,43.97239,0.5219805,0.80087,0.692188,,,
BACE,17e,17f,0.45,34.17714,0.547185,0.80087,0.692188,,,
BACE,17e,17f,0.5,23.58878,0.5633121,0.80087,0.692188,,,
BACE,13g,17g,0,0,0,0.837385,0.439706,,,
BACE,13g,17g,0.05,16.10243,0.3917922,0.837385,0.439706,,,
BACE,13g,17g,0.1,29.42007,0.4386024,0.837385,0.439706,,,
BACE,13g,17g,0.15,41.46069,0.4706971,0.837385,0.439706,,,
BACE,13g,17g,0.2,52.77057,0.4836654,0.837385,0.439706,,,
BACE,13g,17g,0.25,63.90991,0.4866967,0.837385,0.439706,,,
BACE,13g,17g,0.3,59.24075,0.5341517,0.837385,0.439706,,,
BACE,13g,17g,0.35,51.52373,0.5823986,0.837385,0.439706,,,
BACE,13g,17g,0.4,42.49284,0.6031914,0.837385,0.439706,,,
BACE,13g,17g,0.45,32.68514,0.6177201,0.837385,0.439706,,,
BACE,13g,17g,0.5,22.25328,0.6307031,0.837385,0.439706,,,
BACE,17g,13g,0,0,0,0.837385,0.439706,,,
BACE,17g,13g,0.05,17.38593,0.2011798,0.837385,0.439706,,,
BACE,17g,13g,0.1,31.5324,0.3104088,0.837385,0.439706,,,
BACE,17g,13g,0.15,44.00288,0.3687813,0.837385,0.439706,,,
BACE,17g,13g,0.2,55.33177,0.398117,0.837385,0.439706,,,
BACE,17g,13g,0.25,66.43046,0.4022682,0.837385,0.439706,,,
BACE,17g,13g,0.3,60.79034,0.4569662,0.837385,0.439706,,,
BACE,17g,13g,0.35,52.36244,0.5029464,0.837385,0.439706,,,
BACE,17g,13g,0.4,42.65041,0.5252028,0.837385,0.439706,,,
BACE,17g,13g,0.45,32.1716,0.5391725,0.837385,0.439706,,,
BACE,17g,13g,0.5,21.16358,0.5508429,0.837385,0.439706,,,
BACE,4m,4j,0,0,0,0.804331,0.821539,,,
BACE,4m,4j,0.05,17.75241,0.1835599,0.804331,0.821539,,,
BACE,4m,4j,0.1,32.2364,0.3070859,0.804331,0.821539,,,
BACE,4m,4j,0.15,44.53066,0.3826498,0.804331,0.821539,,,
BACE,4m,4j,0.2,55.80036,0.3996657,0.804331,0.821539,,,
BACE,4m,4j,0.25,66.9246,0.4028539,0.804331,0.821539,,,
BACE,4m,4j,0.3,61.78772,0.4548278,0.804331,0.821539,,,
BACE,4m,4j,0.35,53.78317,0.4999808,0.804331,0.821539,,,
BACE,4m,4j,0.4,44.43535,0.5250887,0.804331,0.821539,,,
BACE,4m,4j,0.45,34.39792,0.538028,0.804331,0.821539,,,
BACE,4m,4j,0.5,23.92135,0.5487403,0.804331,0.821539,,,
BACE,4j,4m,0,0,0,0.804331,0.821539,,,
BACE,4j,4m,0.05,18.46078,0.1084549,0.804331,0.821539,,,
BACE,4j,4m,0.1,34.39549,0.3752646,0.804331,0.821539,,,
BACE,4j,4m,0.15,46.36175,0.4441414,0.804331,0.821539,,,
BACE,4j,4m,0.2,57.53871,0.4544241,0.804331,0.821539,,,
BACE,4j,4m,0.25,68.62055,0.4563701,0.804331,0.821539,,,
BACE,4j,4m,0.3,63.00675,0.5075731,0.804331,0.821539,,,
BACE,4j,4m,0.35,54.28859,0.5479022,0.804331,0.821539,,,
BACE,4j,4m,0.4,44.5305,0.5624565,0.804331,0.821539,,,
BACE,4j,4m,0.45,34.17133,0.5746404,0.804331,0.821539,,,
BACE,4j,4m,0.5,23.22981,0.5880753,0.804331,0.821539,,,
BACE,13a,17i,0,0,0,0.755785,0.444203,,,
BACE,13a,17i,0.05,17.56543,0.1944793,0.755785,0.444203,,,
BACE,13a,17i,0.1,30.36608,0.3196411,0.755785,0.444203,,,
BACE,13a,17i,0.15,41.79515,0.3506189,0.755785,0.444203,,,
BACE,13a,17i,0.2,52.94696,0.357226,0.755785,0.444203,,,
BACE,13a,17i,0.25,64.03521,0.3592812,0.755785,0.444203,,,
BACE,13a,17i,0.3,58.86632,0.4236014,0.755785,0.444203,,,
BACE,13a,17i,0.35,50.80285,0.4710379,0.755785,0.444203,,,
BACE,13a,17i,0.4,41.47199,0.4976133,0.755785,0.444203,,,
BACE,13a,17i,0.45,31.26726,0.517333,0.755785,0.444203,,,
BACE,13a,17i,0.5,20.41321,0.5324909,0.755785,0.444203,,,
BACE,17i,13a,0,0,0,0.755785,0.444203,,,
BACE,17i,13a,0.05,17.1227,0.2454013,0.755785,0.444203,,,
BACE,17i,13a,0.1,29.91601,0.3399804,0.755785,0.444203,,,
BACE,17i,13a,0.15,41.35645,0.3701357,0.755785,0.444203,,,
BACE,17i,13a,0.2,52.50098,0.3761454,0.755785,0.444203,,,
BACE,17i,13a,0.25,63.58803,0.3778029,0.755785,0.444203,,,
BACE,17i,13a,0.3,58.24873,0.4279351,0.755785,0.444203,,,
BACE,17i,13a,0.35,50.24179,0.4816181,0.755785,0.444203,,,
BACE,17i,13a,0.4,40.98708,0.5059294,0.755785,0.444203,,,
BACE,17i,13a,0.45,30.91148,0.5229982,0.755785,0.444203,,,
BACE,17i,13a,0.5,20.22741,0.5363434,0.755785,0.444203,,,
BACE,13h,17i,0,0,0,0.796761,1.867817,,,
BACE,13h,17i,0.05,16.97949,0.278199,0.796761,1.867817,,,
BACE,13h,17i,0.1,29.60353,0.376808,0.796761,1.867817,,,
BACE,13h,17i,0.15,40.94869,0.4019909,0.796761,1.867817,,,
BACE,13h,17i,0.2,52.07261,0.4072328,0.796761,1.867817,,,
BACE,13h,17i,0.25,63.14876,0.4086964,0.796761,1.867817,,,
BACE,13h,17i,0.3,58.41542,0.4560892,0.796761,1.867817,,,
BACE,13h,17i,0.35,50.39407,0.5077548,0.796761,1.867817,,,
BACE,13h,17i,0.4,41.15199,0.5283891,0.796761,1.867817,,,
BACE,13h,17i,0.45,31.17746,0.5441826,0.796761,1.867817,,,
BACE,13h,17i,0.5,20.62861,0.5574122,0.796761,1.867817,,,
BACE,17i,13h,0,0,0,0.796761,1.867817,,,
BACE,17i,13h,0.05,17.10342,0.2930324,0.796761,1.867817,,,
BACE,17i,13h,0.1,29.96776,0.4000783,0.796761,1.867817,,,
BACE,17i,13h,0.15,41.34155,0.4266083,0.796761,1.867817,,,
BACE,17i,13h,0.2,52.465,0.4311993,0.796761,1.867817,,,
BACE,17i,13h,0.25,63.53703,0.4325289,0.796761,1.867817,,,
BACE,17i,13h,0.3,58.14576,0.4761721,0.796761,1.867817,,,
BACE,17i,13h,0.35,49.86919,0.5224345,0.796761,1.867817,,,
BACE,17i,13h,0.4,40.22523,0.5453238,0.796761,1.867817,,,
BACE,17i,13h,0.45,29.81381,0.5589055,0.796761,1.867817,,,
BACE,17i,13h,0.5,18.92079,0.5693155,0.796761,1.867817,,,
BACE,13d,13f,0,0,0,0.802256,1.365945,,,
BACE,13d,13f,0.05,17.33168,0.2268317,0.802256,1.365945,,,
BACE,13d,13f,0.1,30.54008,0.3514103,0.802256,1.365945,,,
BACE,13d,13f,0.15,42.14846,0.3860999,0.802256,1.365945,,,
BACE,13d,13f,0.2,53.3178,0.395259,0.802256,1.365945,,,
BACE,13d,13f,0.25,64.39968,0.3971682,0.802256,1.365945,,,
BACE,13d,13f,0.3,58.7221,0.442792,0.802256,1.365945,,,
BACE,13d,13f,0.35,50.05372,0.4954282,0.802256,1.365945,,,
BACE,13d,13f,0.4,40.08798,0.5147873,0.802256,1.365945,,,
BACE,13d,13f,0.45,29.54166,0.5260891,0.802256,1.365945,,,
BACE,13d,13f,0.5,18.49634,0.5385555,0.802256,1.365945,,,
BACE,13f,13d,0,0,0,0.802256,1.365945,,,
BACE,13f,13d,0.05,16.21159,0.3587382,0.802256,1.365945,,,
BACE,13f,13d,0.1,29.16542,0.4300252,0.802256,1.365945,,,
BACE,13f,13d,0.15,40.66012,0.4624589,0.802256,1.365945,,,
BACE,13f,13d,0.2,51.82187,0.4673726,0.802256,1.365945,,,
BACE,13f,13d,0.25,62.92251,0.4688906,0.802256,1.365945,,,
BACE,13f,13d,0.3,57.29637,0.5211755,0.802256,1.365945,,,
BACE,13f,13d,0.35,48.74837,0.5573973,0.802256,1.365945,,,
BACE,13f,13d,0.4,39.19491,0.5730287,0.802256,1.365945,,,
BACE,13f,13d,0.45,29.08191,0.5838238,0.802256,1.365945,,,
BACE,13f,13d,0.5,18.5104,0.5946194,0.802256,1.365945,,,
BACE,13n,4i,0,0,0,0.783287,0.618885,,,
BACE,13n,4i,0.05,16.70657,0.2793862,0.783287,0.618885,,,
BACE,13n,4i,0.1,29.89274,0.3682203,0.783287,0.618885,,,
BACE,13n,4i,0.15,41.6139,0.3997363,0.783287,0.618885,,,
BACE,13n,4i,0.2,52.86732,0.4099261,0.783287,0.618885,,,
BACE,13n,4i,0.25,63.99402,0.4132125,0.783287,0.618885,,,
BACE,13n,4i,0.3,59.2818,0.4621232,0.783287,0.618885,,,
BACE,13n,4i,0.35,51.48486,0.5175025,0.783287,0.618885,,,
BACE,13n,4i,0.4,42.28913,0.5432017,0.783287,0.618885,,,
BACE,13n,4i,0.45,32.09605,0.5616451,0.783287,0.618885,,,
BACE,13n,4i,0.5,21.18866,0.5759698,0.783287,0.618885,,,
BACE,4i,13n,0,0,0,0.783287,0.618885,,,
BACE,4i,13n,0.05,17.52404,0.2105277,0.783287,0.618885,,,
BACE,4i,13n,0.1,30.43259,0.3285466,0.783287,0.618885,,,
BACE,4i,13n,0.15,41.86255,0.3604293,0.783287,0.618885,,,
BACE,4i,13n,0.2,53.0027,0.3666014,0.783287,0.618885,,,
BACE,4i,13n,0.25,64.08555,0.3682043,0.783287,0.618885,,,
BACE,4i,13n,0.3,58.9158,0.4246844,0.783287,0.618885,,,
BACE,4i,13n,0.35,51.19894,0.4697684,0.783287,0.618885,,,
BACE,4i,13n,0.4,42.35633,0.493256,0.783287,0.618885,,,
BACE,4i,13n,0.45,32.61879,0.514196,0.783287,0.618885,,,
BACE,4i,13n,0.5,22.08755,0.5308458,0.783287,0.618885,,,
BACE,13n,13a,0,0,0,0.823747,0.624151,,,
BACE,13n,13a,0.05,16.67499,0.2937544,0.823747,0.624151,,,
BACE,13n,13a,0.1,30.14694,0.3703228,0.823747,0.624151,,,
BACE,13n,13a,0.15,42.091,0.4074972,0.823747,0.624151,,,
BACE,13n,13a,0.2,53.3782,0.4205231,0.823747,0.624151,,,
BACE,13n,13a,0.25,64.49994,0.4244749,0.823747,0.624151,,,
BACE,13n,13a,0.3,59.37547,0.4822677,0.823747,0.624151,,,
BACE,13n,13a,0.35,51.55081,0.5256271,0.823747,0.624151,,,
BACE,13n,13a,0.4,42.21514,0.5568864,0.823747,0.624151,,,
BACE,13n,13a,0.45,31.97331,0.5720812,0.823747,0.624151,,,
BACE,13n,13a,0.5,21.172,0.5838435,0.823747,0.624151,,,
BACE,13a,13n,0,0,0,0.823747,0.624151,,,
BACE,13a,13n,0.05,17.178,0.212328,0.823747,0.624151,,,
BACE,13a,13n,0.1,31.12742,0.3552517,0.823747,0.624151,,,
BACE,13a,13n,0.15,42.83671,0.4030773,0.823747,0.624151,,,
BACE,13a,13n,0.2,54.0137,0.4107481,0.823747,0.624151,,,
BACE,13a,13n,0.25,65.10433,0.4126063,0.823747,0.624151,,,
BACE,13a,13n,0.3,59.6395,0.4970565,0.823747,0.624151,,,
BACE,13a,13n,0.35,51.35144,0.5348247,0.823747,0.624151,,,
BACE,13a,13n,0.4,42.119,0.5525837,0.823747,0.624151,,,
BACE,13a,13n,0.45,32.13072,0.5668291,0.823747,0.624151,,,
BACE,13a,13n,0.5,21.49615,0.5811082,0.823747,0.624151,,,
